time	V(v_comp)	V(v_f)	V(v_ref)
1.719870000000000e-02	9.295427e-01	1.371473e+00	3.215026e+00
1.719890000000000e-02	9.295427e-01	1.371509e+00	3.215682e+00
1.719930000000000e-02	9.295427e-01	1.371581e+00	3.216985e+00
1.720010000000000e-02	9.295427e-01	1.371725e+00	3.219563e+00
1.720110000000000e-02	9.295427e-01	1.371906e+00	3.222730e+00
1.720210000000000e-02	9.295427e-01	1.372086e+00	3.225834e+00
1.720310000000000e-02	9.295427e-01	1.372266e+00	3.228876e+00
1.720410000000000e-02	9.295427e-01	1.372446e+00	3.231856e+00
1.720510000000000e-02	9.295427e-01	1.372626e+00	3.234773e+00
1.720610000000001e-02	9.295427e-01	1.372805e+00	3.237628e+00
1.720710000000001e-02	9.295427e-01	1.372985e+00	3.240420e+00
1.720810000000001e-02	9.295427e-01	1.373164e+00	3.243150e+00
1.720860000000000e-02	9.295427e-01	1.373254e+00	3.244491e+00
1.720870000000000e-02	9.295427e-01	1.373272e+00	3.244757e+00
1.720890000000000e-02	9.295427e-01	1.373308e+00	3.245288e+00
1.720930000000000e-02	9.295427e-01	1.373380e+00	3.246342e+00
1.721010000000000e-02	9.295427e-01	1.373523e+00	3.248420e+00
1.721110000000000e-02	9.295427e-01	1.373702e+00	3.250960e+00
1.721210000000000e-02	9.295427e-01	1.373881e+00	3.253437e+00
1.721310000000000e-02	9.295427e-01	1.374060e+00	3.255851e+00
1.721410000000000e-02	9.295427e-01	1.374239e+00	3.258202e+00
1.721510000000000e-02	9.295427e-01	1.374417e+00	3.260489e+00
1.721610000000001e-02	9.295427e-01	1.374596e+00	3.262712e+00
1.721710000000001e-02	9.295427e-01	1.374774e+00	3.264872e+00
1.721810000000001e-02	9.295427e-01	1.374953e+00	3.266968e+00
1.721861000000000e-02	9.295427e-01	1.375044e+00	3.268012e+00
1.721871000000000e-02	9.295427e-01	1.375062e+00	3.268215e+00
1.721891000000000e-02	9.295427e-01	1.375097e+00	3.268619e+00
1.721931000000000e-02	9.295427e-01	1.375168e+00	3.269418e+00
1.722011000000000e-02	9.295427e-01	1.375311e+00	3.270987e+00
1.722111000000000e-02	9.295427e-01	1.375489e+00	3.272891e+00
1.722211000000000e-02	9.295427e-01	1.375667e+00	3.274730e+00
1.722311000000000e-02	9.295427e-01	1.375844e+00	3.276506e+00
1.722411000000000e-02	9.295427e-01	1.376022e+00	3.278217e+00
1.722511000000000e-02	9.295427e-01	1.376199e+00	3.279864e+00
1.722611000000000e-02	9.295427e-01	1.376377e+00	3.281446e+00
1.722711000000000e-02	9.295427e-01	1.376554e+00	3.282964e+00
1.722811000000000e-02	9.295427e-01	1.376731e+00	3.284418e+00
1.722861000000000e-02	9.295427e-01	1.376820e+00	3.285121e+00
1.722871000000000e-02	9.295427e-01	1.376837e+00	3.285259e+00
1.722891000000000e-02	9.295427e-01	1.376873e+00	3.285535e+00
1.722931000000000e-02	9.295427e-01	1.376944e+00	3.286077e+00
1.723011000000000e-02	9.295427e-01	1.377085e+00	3.287132e+00
1.723111000000000e-02	9.295427e-01	1.377262e+00	3.288392e+00
1.723211000000000e-02	9.295427e-01	1.377439e+00	3.289587e+00
1.723311000000000e-02	9.295427e-01	1.377615e+00	3.290718e+00
1.723411000000000e-02	9.295427e-01	1.377792e+00	3.291783e+00
1.723511000000000e-02	9.295427e-01	1.377968e+00	3.292784e+00
1.723611000000000e-02	9.295427e-01	1.378144e+00	3.293720e+00
1.723711000000000e-02	9.295427e-01	1.378320e+00	3.294591e+00
1.723811000000000e-02	9.295427e-01	1.378497e+00	3.295398e+00
1.723862000000000e-02	9.295427e-01	1.378586e+00	3.295784e+00
1.723872000000000e-02	9.295427e-01	1.378604e+00	3.295858e+00
1.723892000000000e-02	9.295427e-01	1.378639e+00	3.296003e+00
1.723932000000000e-02	9.295427e-01	1.378709e+00	3.296286e+00
1.724012000000000e-02	9.295427e-01	1.378850e+00	3.296822e+00
1.724112000000000e-02	9.295427e-01	1.379026e+00	3.297432e+00
1.724212000000000e-02	9.295427e-01	1.379201e+00	3.297978e+00
1.724312000000000e-02	9.295427e-01	1.379377e+00	3.298459e+00
1.724412000000000e-02	9.295427e-01	1.379552e+00	3.298874e+00
1.724512000000000e-02	9.295427e-01	1.379727e+00	3.299224e+00
1.724612000000000e-02	9.295427e-01	1.379902e+00	3.299510e+00
1.724712000000000e-02	9.295427e-01	1.380077e+00	3.299730e+00
1.724812000000001e-02	9.295427e-01	1.380252e+00	3.299885e+00
1.724862000000000e-02	9.295427e-01	1.380340e+00	3.299938e+00
1.724872000000000e-02	9.295427e-01	1.380357e+00	3.299947e+00
1.724892000000000e-02	9.295427e-01	1.380392e+00	3.299962e+00
1.724932000000000e-02	9.295427e-01	1.380462e+00	3.299985e+00
1.725012000000000e-02	9.295427e-01	1.380602e+00	3.299999e+00
1.725112000000000e-02	9.295427e-01	1.380776e+00	3.299959e+00
1.725212000000000e-02	9.295427e-01	1.380951e+00	3.299854e+00
1.725312000000000e-02	9.295427e-01	1.381125e+00	3.299683e+00
1.725412000000000e-02	9.295427e-01	1.381299e+00	3.299447e+00
1.725512000000000e-02	9.295427e-01	1.381473e+00	3.299146e+00
1.725612000000000e-02	9.295427e-01	1.381647e+00	3.298780e+00
1.725712000000000e-02	9.295427e-01	1.381821e+00	3.298349e+00
1.725812000000001e-02	9.295427e-01	1.381995e+00	3.297853e+00
1.725863000000000e-02	9.295427e-01	1.382083e+00	3.297575e+00
1.725873000000000e-02	9.295427e-01	1.382101e+00	3.297518e+00
1.725893000000000e-02	9.295427e-01	1.382135e+00	3.297403e+00
1.725933000000000e-02	9.295427e-01	1.382205e+00	3.297166e+00
1.726013000000000e-02	9.295427e-01	1.382344e+00	3.296659e+00
1.726113000000000e-02	9.295427e-01	1.382517e+00	3.295967e+00
1.726213000000000e-02	9.295427e-01	1.382690e+00	3.295210e+00
1.726313000000000e-02	9.295427e-01	1.382864e+00	3.294388e+00
1.726413000000000e-02	9.295427e-01	1.383037e+00	3.293502e+00
1.726513000000000e-02	9.295427e-01	1.383209e+00	3.292550e+00
1.726613000000000e-02	9.295427e-01	1.383382e+00	3.291533e+00
1.726713000000001e-02	9.295427e-01	1.383555e+00	3.290452e+00
1.726813000000001e-02	9.295427e-01	1.383728e+00	3.289306e+00
1.726863000000000e-02	9.295427e-01	1.383814e+00	3.288709e+00
1.726873000000000e-02	9.295427e-01	1.383831e+00	3.288587e+00
1.726893000000000e-02	9.295427e-01	1.383866e+00	3.288342e+00
1.726933000000000e-02	9.295427e-01	1.383935e+00	3.287845e+00
1.727013000000000e-02	9.295427e-01	1.384073e+00	3.286820e+00
1.727113000000000e-02	9.295427e-01	1.384245e+00	3.285480e+00
1.727213000000000e-02	9.295427e-01	1.384417e+00	3.284075e+00
1.727313000000000e-02	9.295427e-01	1.384589e+00	3.282606e+00
1.727413000000000e-02	9.295427e-01	1.384761e+00	3.281072e+00
1.727513000000000e-02	9.295427e-01	1.384933e+00	3.279474e+00
1.727613000000000e-02	9.295427e-01	1.385105e+00	3.277812e+00
1.727713000000001e-02	9.295427e-01	1.385276e+00	3.276085e+00
1.727813000000001e-02	9.295427e-01	1.385448e+00	3.274295e+00
1.727864000000000e-02	9.295427e-01	1.385535e+00	3.273357e+00
1.727874000000000e-02	9.295427e-01	1.385552e+00	3.273171e+00
1.727894000000000e-02	9.295427e-01	1.385587e+00	3.272797e+00
1.727934000000000e-02	9.295427e-01	1.385655e+00	3.272042e+00
1.728014000000000e-02	9.295427e-01	1.385792e+00	3.270501e+00
1.728114000000000e-02	9.295427e-01	1.385963e+00	3.268518e+00
1.728214000000000e-02	9.295427e-01	1.386134e+00	3.266470e+00
1.728314000000000e-02	9.295427e-01	1.386305e+00	3.264359e+00
1.728414000000000e-02	9.295427e-01	1.386476e+00	3.262184e+00
1.728514000000000e-02	9.295427e-01	1.386647e+00	3.259945e+00
1.728614000000001e-02	9.295427e-01	1.386818e+00	3.257643e+00
1.728714000000001e-02	9.295427e-01	1.386988e+00	3.255278e+00
1.728814000000001e-02	9.295427e-01	1.387159e+00	3.252848e+00
1.728864000000000e-02	9.295427e-01	1.387244e+00	3.251610e+00
1.728874000000000e-02	9.295427e-01	1.387261e+00	3.251361e+00
1.728894000000000e-02	9.295427e-01	1.387295e+00	3.250860e+00
1.728934000000000e-02	9.295427e-01	1.387363e+00	3.249850e+00
1.729014000000000e-02	9.295427e-01	1.387499e+00	3.247801e+00
1.729114000000000e-02	9.295427e-01	1.387669e+00	3.245182e+00
1.729214000000000e-02	9.295427e-01	1.387839e+00	3.242501e+00
1.729314000000000e-02	9.295427e-01	1.388009e+00	3.239756e+00
1.729414000000000e-02	9.295427e-01	1.388179e+00	3.236949e+00
1.729514000000000e-02	9.295427e-01	1.388348e+00	3.234079e+00
1.729614000000000e-02	9.295427e-01	1.388518e+00	3.231147e+00
1.729714000000001e-02	9.295427e-01	1.388687e+00	3.228152e+00
1.729814000000001e-02	9.295427e-01	1.388856e+00	3.225095e+00
1.729865000000000e-02	9.295427e-01	1.388943e+00	3.223512e+00
1.729875000000000e-02	9.295427e-01	1.388960e+00	3.223199e+00
1.729895000000000e-02	9.295427e-01	1.388994e+00	3.222573e+00
1.729935000000000e-02	9.295427e-01	1.389061e+00	3.221313e+00
1.730015000000000e-02	9.295427e-01	1.389196e+00	3.218762e+00
1.730115000000000e-02	9.295427e-01	1.389365e+00	3.215518e+00
1.730215000000000e-02	9.295427e-01	1.389534e+00	3.212212e+00
1.730315000000000e-02	9.295427e-01	1.389703e+00	3.208845e+00
1.730415000000000e-02	9.295427e-01	1.389872e+00	3.205416e+00
1.730515000000000e-02	9.295427e-01	1.390040e+00	3.201926e+00
1.730615000000000e-02	9.295427e-01	1.390208e+00	3.198374e+00
1.730715000000000e-02	9.295427e-01	1.390377e+00	3.194762e+00
1.730815000000000e-02	9.295427e-01	1.390545e+00	3.191088e+00
1.730865000000000e-02	9.295427e-01	1.390629e+00	3.189228e+00
1.730875000000000e-02	9.295427e-01	1.390646e+00	3.188854e+00
1.730895000000000e-02	9.295427e-01	1.390679e+00	3.188105e+00
1.730935000000000e-02	9.295427e-01	1.390747e+00	3.186599e+00
1.731015000000000e-02	9.295427e-01	1.390881e+00	3.183558e+00
1.731115000000000e-02	9.295427e-01	1.391049e+00	3.179702e+00
1.731215000000000e-02	9.295427e-01	1.391217e+00	3.175786e+00
1.731315000000000e-02	9.295427e-01	1.391384e+00	3.171810e+00
1.731415000000000e-02	9.295427e-01	1.391552e+00	3.167773e+00
1.731515000000000e-02	9.295427e-01	1.391719e+00	3.163677e+00
1.731615000000000e-02	9.295427e-01	1.391887e+00	3.159521e+00
1.731715000000000e-02	9.295427e-01	1.392054e+00	3.155305e+00
1.731815000000000e-02	9.295427e-01	1.392221e+00	3.151030e+00
1.731866000000000e-02	9.295427e-01	1.392306e+00	3.148827e+00
1.731876000000000e-02	9.295427e-01	1.392323e+00	3.148393e+00
1.731896000000000e-02	9.295427e-01	1.392356e+00	3.147523e+00
1.731936000000000e-02	9.295427e-01	1.392423e+00	3.145778e+00
1.732016000000000e-02	9.295427e-01	1.392557e+00	3.142258e+00
1.732116000000000e-02	9.295427e-01	1.392723e+00	3.137805e+00
1.732216000000000e-02	9.295427e-01	1.392890e+00	3.133293e+00
1.732316000000000e-02	9.295427e-01	1.393057e+00	3.128722e+00
1.732416000000000e-02	9.295427e-01	1.393223e+00	3.124094e+00
1.732516000000000e-02	9.295427e-01	1.393389e+00	3.119407e+00
1.732616000000000e-02	9.295427e-01	1.393556e+00	3.114662e+00
1.732716000000000e-02	9.295427e-01	1.393722e+00	3.109859e+00
1.732816000000001e-02	9.295427e-01	1.393888e+00	3.104999e+00
1.732866000000000e-02	9.295427e-01	1.393971e+00	3.102547e+00
1.732876000000000e-02	9.295427e-01	1.393988e+00	3.102055e+00
1.732896000000000e-02	9.295427e-01	1.394021e+00	3.101069e+00
1.732936000000000e-02	9.295427e-01	1.394087e+00	3.099091e+00
1.733016000000000e-02	9.295427e-01	1.394220e+00	3.095106e+00
1.733116000000000e-02	9.295427e-01	1.394385e+00	3.090074e+00
1.733216000000000e-02	9.295427e-01	1.394551e+00	3.084985e+00
1.733316000000000e-02	9.295427e-01	1.394717e+00	3.079839e+00
1.733416000000000e-02	9.295428e-01	1.394882e+00	3.074637e+00
1.733516000000000e-02	9.295428e-01	1.395047e+00	3.069379e+00
1.733616000000000e-02	9.295428e-01	1.395212e+00	3.064065e+00
1.733716000000000e-02	9.295428e-01	1.395377e+00	3.058695e+00
1.733816000000001e-02	9.295428e-01	1.395542e+00	3.053269e+00
1.733867000000000e-02	9.295428e-01	1.395627e+00	3.050481e+00
1.733877000000000e-02	9.295428e-01	1.395643e+00	3.049932e+00
1.733897000000000e-02	9.295428e-01	1.395676e+00	3.048834e+00
1.733937000000000e-02	9.295428e-01	1.395742e+00	3.046630e+00
1.734017000000000e-02	9.295428e-01	1.395874e+00	3.042196e+00
1.734117000000000e-02	9.295428e-01	1.396038e+00	3.036604e+00
1.734217000000000e-02	9.295428e-01	1.396203e+00	3.030957e+00
1.734317000000000e-02	9.295428e-01	1.396367e+00	3.025256e+00
1.734417000000000e-02	9.295428e-01	1.396532e+00	3.019501e+00
1.734517000000000e-02	9.295428e-01	1.396696e+00	3.013691e+00
1.734617000000000e-02	9.295428e-01	1.396860e+00	3.007828e+00
1.734717000000001e-02	9.295428e-01	1.397024e+00	3.001911e+00
1.734817000000001e-02	9.295428e-01	1.397188e+00	2.995941e+00
1.734867000000000e-02	9.295428e-01	1.397270e+00	2.992936e+00
1.734877000000000e-02	9.295428e-01	1.397286e+00	2.992333e+00
1.734897000000000e-02	9.295428e-01	1.397319e+00	2.991127e+00
1.734937000000000e-02	9.295428e-01	1.397384e+00	2.988707e+00
1.735017000000000e-02	9.295428e-01	1.397515e+00	2.983841e+00
1.735117000000000e-02	9.295428e-01	1.397679e+00	2.977712e+00
1.735217000000000e-02	9.295428e-01	1.397842e+00	2.971531e+00
1.735317000000000e-02	9.295428e-01	1.398006e+00	2.965297e+00
1.735417000000000e-02	9.295428e-01	1.398169e+00	2.959012e+00
1.735517000000000e-02	9.295428e-01	1.398332e+00	2.952675e+00
1.735617000000000e-02	9.295428e-01	1.398495e+00	2.946286e+00
1.735717000000001e-02	9.295428e-01	1.398658e+00	2.939847e+00
1.735817000000001e-02	9.295428e-01	1.398821e+00	2.933356e+00
1.735868000000000e-02	9.295428e-01	1.398904e+00	2.930026e+00
1.735878000000000e-02	9.295428e-01	1.398920e+00	2.929372e+00
1.735898000000000e-02	9.295428e-01	1.398953e+00	2.928061e+00
1.735938000000000e-02	9.295428e-01	1.399018e+00	2.925434e+00
1.736018000000000e-02	9.295428e-01	1.399148e+00	2.920156e+00
1.736118000000000e-02	9.295428e-01	1.399310e+00	2.913514e+00
1.736218000000000e-02	9.295428e-01	1.399473e+00	2.906822e+00
1.736318000000000e-02	9.295428e-01	1.399635e+00	2.900080e+00
1.736418000000000e-02	9.295428e-01	1.399797e+00	2.893289e+00
1.736518000000000e-02	9.295428e-01	1.399959e+00	2.886448e+00
1.736618000000001e-02	9.295428e-01	1.400121e+00	2.879559e+00
1.736718000000001e-02	9.295428e-01	1.400283e+00	2.872622e+00
1.736818000000001e-02	9.295428e-01	1.400445e+00	2.865636e+00
1.736868000000000e-02	9.295428e-01	1.400526e+00	2.862125e+00
1.736878000000000e-02	9.295428e-01	1.400542e+00	2.861421e+00
1.736898000000000e-02	9.295428e-01	1.400574e+00	2.860012e+00
1.736938000000000e-02	9.295428e-01	1.400639e+00	2.857189e+00
1.737018000000000e-02	9.295428e-01	1.400768e+00	2.851520e+00
1.737118000000000e-02	9.295428e-01	1.400930e+00	2.844391e+00
1.737218000000000e-02	9.295428e-01	1.401091e+00	2.837215e+00
1.737318000000000e-02	9.295428e-01	1.401253e+00	2.829992e+00
1.737418000000000e-02	9.295428e-01	1.401414e+00	2.822722e+00
1.737518000000000e-02	9.295428e-01	1.401575e+00	2.815406e+00
1.737618000000000e-02	9.295428e-01	1.401736e+00	2.808044e+00
1.737718000000001e-02	9.295428e-01	1.401896e+00	2.800636e+00
1.737818000000001e-02	9.295428e-01	1.402057e+00	2.793183e+00
1.737869000000000e-02	9.295428e-01	1.402139e+00	2.789365e+00
1.737879000000000e-02	9.295428e-01	1.402155e+00	2.788615e+00
1.737899000000000e-02	9.295428e-01	1.402187e+00	2.787113e+00
1.737939000000000e-02	9.295428e-01	1.402252e+00	2.784104e+00
1.738019000000000e-02	9.295428e-01	1.402380e+00	2.778066e+00
1.738119000000000e-02	9.295428e-01	1.402540e+00	2.770478e+00
1.738219000000000e-02	9.295428e-01	1.402701e+00	2.762846e+00
1.738319000000000e-02	9.295428e-01	1.402861e+00	2.755169e+00
1.738419000000000e-02	9.295428e-01	1.403021e+00	2.747449e+00
1.738519000000000e-02	9.295428e-01	1.403181e+00	2.739686e+00
1.738619000000000e-02	9.295428e-01	1.403341e+00	2.731880e+00
1.738719000000000e-02	9.295428e-01	1.403501e+00	2.724031e+00
1.738819000000000e-02	9.295428e-01	1.403661e+00	2.716140e+00
1.738869000000000e-02	9.295428e-01	1.403740e+00	2.712178e+00
1.738879000000000e-02	9.295428e-01	1.403756e+00	2.711385e+00
1.738899000000000e-02	9.295428e-01	1.403788e+00	2.709796e+00
1.738939000000000e-02	9.295428e-01	1.403852e+00	2.706614e+00
1.739019000000000e-02	9.295428e-01	1.403980e+00	2.700231e+00
1.739119000000000e-02	9.295428e-01	1.404139e+00	2.692214e+00
1.739219000000000e-02	9.295428e-01	1.404298e+00	2.684157e+00
1.739319000000000e-02	9.295428e-01	1.404457e+00	2.676058e+00
1.739419000000000e-02	9.295428e-01	1.404616e+00	2.667919e+00
1.739519000000000e-02	9.295428e-01	1.404776e+00	2.659739e+00
1.739619000000000e-02	9.295428e-01	1.404934e+00	2.651520e+00
1.739719000000000e-02	9.295428e-01	1.405093e+00	2.643262e+00
1.739819000000000e-02	9.295428e-01	1.405252e+00	2.634964e+00
1.739870000000000e-02	9.295428e-01	1.405333e+00	2.630717e+00
1.739880000000000e-02	9.295428e-01	1.405349e+00	2.629883e+00
1.739900000000000e-02	9.295428e-01	1.405380e+00	2.628214e+00
1.739940000000000e-02	9.295428e-01	1.405444e+00	2.624871e+00
1.740020000000000e-02	9.295428e-01	1.405570e+00	2.618167e+00
1.740120000000000e-02	9.295428e-01	1.405729e+00	2.609753e+00
1.740220000000000e-02	9.295428e-01	1.405887e+00	2.601302e+00
1.740320000000000e-02	9.295428e-01	1.406045e+00	2.592812e+00
1.740420000000000e-02	9.295428e-01	1.406203e+00	2.584285e+00
1.740520000000000e-02	9.295428e-01	1.406361e+00	2.575722e+00
1.740620000000000e-02	9.295428e-01	1.406519e+00	2.567122e+00
1.740720000000000e-02	9.295428e-01	1.406677e+00	2.558486e+00
1.740820000000001e-02	9.295428e-01	1.406834e+00	2.549813e+00
1.740870000000000e-02	9.295428e-01	1.406913e+00	2.545464e+00
1.740880000000000e-02	9.295428e-01	1.406929e+00	2.544593e+00
1.740900000000000e-02	9.295428e-01	1.406960e+00	2.542850e+00
1.740940000000000e-02	9.295428e-01	1.407023e+00	2.539360e+00
1.741020000000000e-02	9.295428e-01	1.407149e+00	2.532363e+00
1.741120000000000e-02	9.295428e-01	1.407307e+00	2.523585e+00
1.741220000000000e-02	9.295429e-01	1.407464e+00	2.514773e+00
1.741320000000000e-02	9.295429e-01	1.407621e+00	2.505927e+00
1.741420000000000e-02	9.295429e-01	1.407778e+00	2.497046e+00
1.741520000000000e-02	9.295429e-01	1.407935e+00	2.488133e+00
1.741620000000000e-02	9.295429e-01	1.408092e+00	2.479186e+00
1.741720000000000e-02	9.295429e-01	1.408249e+00	2.470207e+00
1.741820000000001e-02	9.295429e-01	1.408405e+00	2.461195e+00
1.741871000000000e-02	9.295429e-01	1.408485e+00	2.456587e+00
1.741881000000000e-02	9.295429e-01	1.408501e+00	2.455682e+00
1.741901000000000e-02	9.295429e-01	1.408532e+00	2.453872e+00
1.741941000000000e-02	9.295429e-01	1.408595e+00	2.450248e+00
1.742021000000000e-02	9.295429e-01	1.408720e+00	2.442985e+00
1.742121000000000e-02	9.295429e-01	1.408876e+00	2.433878e+00
1.742221000000000e-02	9.295429e-01	1.409032e+00	2.424740e+00
1.742321000000000e-02	9.295429e-01	1.409188e+00	2.415571e+00
1.742421000000000e-02	9.295429e-01	1.409344e+00	2.406373e+00
1.742521000000000e-02	9.295429e-01	1.409500e+00	2.397144e+00
1.742621000000000e-02	9.295429e-01	1.409656e+00	2.387886e+00
1.742721000000001e-02	9.295429e-01	1.409812e+00	2.378598e+00
1.742821000000001e-02	9.295429e-01	1.409967e+00	2.369282e+00
1.742871000000000e-02	9.295429e-01	1.410045e+00	2.364614e+00
1.742881000000000e-02	9.295429e-01	1.410061e+00	2.363679e+00
1.742901000000000e-02	9.295429e-01	1.410092e+00	2.361809e+00
1.742941000000000e-02	9.295429e-01	1.410154e+00	2.358066e+00
1.743021000000000e-02	9.295429e-01	1.410278e+00	2.350565e+00
1.743121000000000e-02	9.295429e-01	1.410434e+00	2.341165e+00
1.743221000000000e-02	9.295429e-01	1.410589e+00	2.331738e+00
1.743321000000000e-02	9.295429e-01	1.410744e+00	2.322283e+00
1.743421000000000e-02	9.295429e-01	1.410899e+00	2.312803e+00
1.743521000000000e-02	9.295429e-01	1.411054e+00	2.303295e+00
1.743621000000000e-02	9.295429e-01	1.411209e+00	2.293762e+00
1.743721000000001e-02	9.295429e-01	1.411363e+00	2.284204e+00
1.743821000000001e-02	9.295429e-01	1.411518e+00	2.274621e+00
1.743872000000000e-02	9.295429e-01	1.411597e+00	2.269724e+00
1.743882000000000e-02	9.295429e-01	1.411612e+00	2.268763e+00
1.743902000000000e-02	9.295429e-01	1.411643e+00	2.266840e+00
1.743942000000000e-02	9.295429e-01	1.411705e+00	2.262992e+00
1.744022000000000e-02	9.295429e-01	1.411829e+00	2.255284e+00
1.744122000000000e-02	9.295430e-01	1.411983e+00	2.245628e+00
1.744222000000000e-02	9.295430e-01	1.412137e+00	2.235948e+00
1.744322000000000e-02	9.295430e-01	1.412291e+00	2.226245e+00
1.744422000000000e-02	9.295430e-01	1.412445e+00	2.216519e+00
1.744522000000000e-02	9.295430e-01	1.412599e+00	2.206771e+00
1.744622000000001e-02	9.295430e-01	1.412753e+00	2.197001e+00
1.744722000000001e-02	9.295430e-01	1.412907e+00	2.187209e+00
1.744822000000001e-02	9.295430e-01	1.413060e+00	2.177396e+00
1.744872000000000e-02	9.295430e-01	1.413137e+00	2.172482e+00
1.744882000000000e-02	9.295430e-01	1.413152e+00	2.171499e+00
1.744902000000000e-02	9.295430e-01	1.413183e+00	2.169531e+00
1.744942000000000e-02	9.295430e-01	1.413244e+00	2.165593e+00
1.745022000000000e-02	9.295430e-01	1.413367e+00	2.157708e+00
1.745122000000000e-02	9.295430e-01	1.413520e+00	2.147834e+00
1.745222000000000e-02	9.295430e-01	1.413674e+00	2.137940e+00
1.745322000000000e-02	9.295430e-01	1.413827e+00	2.128027e+00
1.745422000000000e-02	9.295430e-01	1.413980e+00	2.118095e+00
1.745522000000000e-02	9.295430e-01	1.414133e+00	2.108145e+00
1.745622000000000e-02	9.295430e-01	1.414285e+00	2.098176e+00
1.745722000000001e-02	9.295430e-01	1.414438e+00	2.088190e+00
1.745822000000001e-02	9.295430e-01	1.414591e+00	2.078186e+00
1.745873000000000e-02	9.295430e-01	1.414669e+00	2.073078e+00
1.745883000000000e-02	9.295430e-01	1.414684e+00	2.072076e+00
1.745903000000000e-02	9.295430e-01	1.414714e+00	2.070071e+00
1.745943000000000e-02	9.295430e-01	1.414775e+00	2.066059e+00
1.746023000000000e-02	9.295430e-01	1.414897e+00	2.058028e+00
1.746123000000000e-02	9.295430e-01	1.415049e+00	2.047975e+00
1.746223000000000e-02	9.295430e-01	1.415202e+00	2.037906e+00
1.746323000000000e-02	9.295430e-01	1.415354e+00	2.027822e+00
1.746423000000000e-02	9.295430e-01	1.415506e+00	2.017723e+00
1.746523000000000e-02	9.295430e-01	1.415658e+00	2.007609e+00
1.746623000000000e-02	9.295430e-01	1.415810e+00	1.997481e+00
1.746723000000000e-02	9.295430e-01	1.415961e+00	1.987339e+00
1.746823000000000e-02	9.295430e-01	1.416113e+00	1.977185e+00
1.746873000000000e-02	9.295430e-01	1.416189e+00	1.972102e+00
1.746883000000000e-02	9.295430e-01	1.416204e+00	1.971086e+00
1.746903000000000e-02	9.295430e-01	1.416234e+00	1.969051e+00
1.746943000000000e-02	9.295430e-01	1.416295e+00	1.964982e+00
1.747023000000000e-02	9.295430e-01	1.416416e+00	1.956837e+00
1.747123000000000e-02	9.295430e-01	1.416567e+00	1.946644e+00
1.747223000000000e-02	9.295430e-01	1.416718e+00	1.936440e+00
1.747323000000000e-02	9.295430e-01	1.416870e+00	1.926225e+00
1.747423000000000e-02	9.295430e-01	1.417021e+00	1.915998e+00
1.747523000000000e-02	9.295430e-01	1.417172e+00	1.905761e+00
1.747623000000000e-02	9.295430e-01	1.417322e+00	1.895515e+00
1.747723000000000e-02	9.295430e-01	1.417473e+00	1.885258e+00
1.747823000000000e-02	9.295430e-01	1.417624e+00	1.874992e+00
1.747874000000000e-02	9.295430e-01	1.417701e+00	1.869753e+00
1.747884000000000e-02	9.295430e-01	1.417716e+00	1.868725e+00
1.747904000000000e-02	9.295430e-01	1.417746e+00	1.866670e+00
1.747944000000000e-02	9.295430e-01	1.417806e+00	1.862558e+00
1.748024000000000e-02	9.295430e-01	1.417926e+00	1.854331e+00
1.748124000000000e-02	9.295430e-01	1.418077e+00	1.844040e+00
1.748224000000000e-02	9.295430e-01	1.418227e+00	1.833741e+00
1.748324000000000e-02	9.295430e-01	1.418377e+00	1.823434e+00
1.748424000000000e-02	9.295430e-01	1.418527e+00	1.813121e+00
1.748524000000000e-02	9.295430e-01	1.418677e+00	1.802801e+00
1.748624000000000e-02	9.295431e-01	1.418827e+00	1.792476e+00
1.748724000000000e-02	9.295431e-01	1.418977e+00	1.782145e+00
1.748824000000001e-02	9.295431e-01	1.419126e+00	1.771808e+00
1.748874000000000e-02	9.295431e-01	1.419201e+00	1.766638e+00
1.748884000000000e-02	9.295431e-01	1.419216e+00	1.765604e+00
1.748904000000000e-02	9.295431e-01	1.419246e+00	1.763535e+00
1.748944000000000e-02	9.295431e-01	1.419306e+00	1.759398e+00
1.749024000000000e-02	9.295431e-01	1.419425e+00	1.751121e+00
1.749124000000000e-02	9.295431e-01	1.419575e+00	1.740771e+00
1.749224000000000e-02	9.295431e-01	1.419724e+00	1.730418e+00
1.749324000000000e-02	9.295431e-01	1.419873e+00	1.720062e+00
1.749424000000000e-02	9.295431e-01	1.420022e+00	1.709702e+00
1.749524000000000e-02	9.295431e-01	1.420171e+00	1.699341e+00
1.749624000000000e-02	9.295431e-01	1.420320e+00	1.688977e+00
1.749724000000000e-02	9.295431e-01	1.420469e+00	1.678612e+00
1.749824000000001e-02	9.295431e-01	1.420618e+00	1.668246e+00
1.749875000000000e-02	9.295431e-01	1.420694e+00	1.662959e+00
1.749885000000000e-02	9.295431e-01	1.420712e+00	1.661922e+00
1.749905000000000e-02	9.295431e-01	1.420774e+00	1.659849e+00
1.749945000000000e-02	9.295431e-01	1.421111e+00	1.655702e+00
1.750025000000000e-02	9.295431e-01	1.422823e+00	1.647408e+00
1.750125000000000e-02	9.295432e-01	1.427200e+00	1.637041e+00
1.750225000000000e-02	9.295434e-01	1.434651e+00	1.626674e+00
1.750325000000000e-02	9.295439e-01	1.445564e+00	1.616309e+00
1.750425000000000e-02	9.295449e-01	1.459955e+00	1.605944e+00
1.750525000000000e-02	9.295475e-01	1.477715e+00	1.595582e+00
